ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
ZMB,458405,Assistance during delivery from a skilled provider,42.3,1,ZM,Zambia,2002,ZM2002DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACSKP,,2001-02,DHS,6649,6877,,,
ZMB,570993,Assistance during delivery from a skilled provider,41.1,1,ZM,Zambia,2002,ZM2002DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACSKP,,2001-02,DHS,2784,2887,,,
ZMB,378265,DPT 3 vaccination received,80,1,ZM,Zambia,2002,ZM2002DHS,CH_VACC_C_DP3,93906040,I,1000,0,Total,Total,0,,1,1,CHVACCCDP3,,2001-02,DHS,1299,1329,,,
ZMB,473544,Children stunted,52.5,1,ZM,Zambia,2002,ZM2002DHS,CN_NUTS_C_HA2,104236020,I,1000,0,Total,Total,0,,1,1,CNNUTSCHA2,,2001-02,DHS,5771,5894,,,
ZMB,710130,Children wasted,6,1,ZM,Zambia,2002,ZM2002DHS,CN_NUTS_C_WH2,104236050,I,1000,0,Total,Total,0,,1,1,CNNUTSCWH2,,2001-02,DHS,5771,5894,,,
ZMB,710131,Children overweight,5.3,1,ZM,Zambia,2002,ZM2002DHS,CN_NUTS_C_WHP,104236060,I,1000,0,Total,Total,0,,1,1,CNNUTSCWHP,,2001-02,DHS,5771,5894,,,
ZMB,415851,Women who smoke any type of tobacco,0.5,1,ZM,Zambia,2002,ZM2002DHS,AH_TOBC_W_ANY,151433005,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,AHTOBCWANY,,2001-02,DHS,7658,7658,,,
ZMB,728650,Men who smoke any type of tobacco,15.4,1,ZM,Zambia,2002,ZM2002DHS,AH_TOBC_M_ANY,151434005,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,AHTOBCMANY,,2001-02,DHS,1974,1978,,,
ZMB,433575,Population using open defecation,27,1,ZM,Zambia,2002,ZM2002DHS,WS_TLET_P_NFC,250262210,I,1000,0,Total,Total,0,,1,1,WSTLETPNFC,,2001-02,DHS,37319,37191,,,
ZMB,433576,Population with basic sanitation service,15,1,ZM,Zambia,2002,ZM2002DHS,WS_TLET_P_BAS,250262300,I,1000,0,Total,Total,0,,1,1,WSTLETPBAS,,2001-02,DHS,37319,37191,,,
ZMB,453593,Population with electricity,20.1,1,ZM,Zambia,2002,ZM2002DHS,HC_ELEC_P_ELC,260322010,I,1000,0,Total,Total,0,,1,1,HCELECPELC,,2001-02,DHS,37319,37191,,,
ZMB,453588,Population using clean fuel for cooking ,16.1,1,ZM,Zambia,2002,ZM2002DHS,HC_CKFL_P_CLN,260432150,I,1000,0,Total,Total,0,,1,1,HCCKFLPCLN,,2001-02,DHS,37319,37191,,,
ZMB,115352,Age specific fertility rate: 10-14,3,0,ZM,Zambia,2007,ZM2007DHS,FE_FRTR_W_A10,11763005,I,1000,0,Total,Total,0,,1,1,FEFRTRWA10,,2007,DHS,,,,,
ZMB,115353,Age specific fertility rate: 15-19,146,0,ZM,Zambia,2007,ZM2007DHS,FE_FRTR_W_A15,11763010,I,1000,0,Total,Total,0,,1,1,FEFRTRWA15,,2007,DHS,,,,,
ZMB,675092,Demand for family planning satisfied by modern methods,48.5,1,ZM,Zambia,2007,ZM2007DHS,FP_NADM_W_PDM,32933150,I,1000,0,Total,Total,0,,1,1,FPNADMWPDM,,2007,DHS,2965,2879,,,
ZMB,450361,Demand for family planning satisfied by modern methods (all women),48.9,1,ZM,Zambia,2007,ZM2007DHS,FP_NADA_W_PDM,32963150,I,1000,0,Total,Total,0,,1,1,FPNADAWPDM,,2007,DHS,3593,3576,,,
ZMB,625976,Demand for family planning satisfied by modern methods (sexually active unmarried women),50.7,1,ZM,Zambia,2007,ZM2007DHS,FP_NADU_W_PDM,33003150,I,1000,0,Total,Total,0,,1,1,FPNADUWPDM,,2007,DHS,275,318,,,
ZMB,61363,Women first married by exact age 15,11.6,1,ZM,Zambia,2007,ZM2007DHS,MA_MBAG_W_B15,41603010,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGWB15,,2007,DHS,4202,4143,,,
ZMB,61364,Women first married by exact age 18,47.8,1,ZM,Zambia,2007,ZM2007DHS,MA_MBAG_W_B18,41603020,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGWB18,,2007,DHS,4202,4143,,,
ZMB,802101,Neonatal mortality rate,34,0,ZM,Zambia,2007,ZM2007DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2007,DHS,,,29,40,
ZMB,85249,Neonatal mortality rate,36,0,ZM,Zambia,2007,ZM2007DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2007,DHS,,,32,40,
ZMB,787186,Under-five mortality rate,119,0,ZM,Zambia,2007,ZM2007DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2007,DHS,,,109,128,
ZMB,796173,Under-five mortality rate,137,0,ZM,Zambia,2007,ZM2007DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2007,DHS,,,128,146,
ZMB,774535,Pregnancy-related mortality ratio,591,0,ZM,Zambia,2007,ZM2007DHS,MM_MMRO_W_PMR,77033020,I,1000,0,Total,Total,0,,1,1,MMMMROWPMR,,2007,DHS,,,450,732,
ZMB,308398,Assistance during delivery from a skilled provider,46.3,1,ZM,Zambia,2007,ZM2007DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,2007,DHS,4019,3984,,,
ZMB,448120,Assistance during delivery from a skilled provider,46.5,1,ZM,Zambia,2007,ZM2007DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACSKP,,2007,DHS,6435,6401,,,
ZMB,657414,Assistance during delivery from a skilled provider,45.6,1,ZM,Zambia,2007,ZM2007DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACSKP,,2007,DHS,2742,2717,,,
ZMB,738498,DPT 3 vaccination received,79.7,1,ZM,Zambia,2007,ZM2007DHS,CH_VACC_C_DP3,93906040,I,1000,0,Total,Total,0,,1,1,CHVACCCDP3,,2007,DHS,1272,1266,,,
ZMB,756421,Appropriate disposal of stools,62.9,1,ZM,Zambia,2007,ZM2007DHS,CH_DSTL_C_SAF,94206150,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDSTLCSAF,,2007,DHS,3229,3208,,,
ZMB,467931,Appropriate disposal of stools,65.4,1,ZM,Zambia,2007,ZM2007DHS,CH_DSTL_C_SAF,94206150,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDSTLCSAF,,2007,DHS,3869,3861,,,
ZMB,644281,Appropriate disposal of stools,59.8,1,ZM,Zambia,2007,ZM2007DHS,CH_DSTL_C_SAF,94206150,I,1000,0,Total,Total,14002,Two years preceding the survey,1,0,CHDSTLCSAF,,2007,DHS,2473,2447,,,
ZMB,44118,Children stunted,45.4,1,ZM,Zambia,2007,ZM2007DHS,CN_NUTS_C_HA2,104236020,I,1000,0,Total,Total,0,,1,1,CNNUTSCHA2,,2007,DHS,5602,5600,,,
ZMB,518286,Children wasted,5.2,1,ZM,Zambia,2007,ZM2007DHS,CN_NUTS_C_WH2,104236050,I,1000,0,Total,Total,0,,1,1,CNNUTSCWH2,,2007,DHS,5602,5600,,,
ZMB,518287,Children overweight,7.9,1,ZM,Zambia,2007,ZM2007DHS,CN_NUTS_C_WHP,104236060,I,1000,0,Total,Total,0,,1,1,CNNUTSCWHP,,2007,DHS,5602,5600,,,
ZMB,496039,Women who smoke any type of tobacco,0.8,1,ZM,Zambia,2007,ZM2007DHS,AH_TOBC_W_ANY,151433005,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,AHTOBCWANY,,2007,DHS,7146,7146,,,
ZMB,707656,Men who smoke any type of tobacco,23.2,1,ZM,Zambia,2007,ZM2007DHS,AH_TOBC_M_ANY,151434005,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,AHTOBCMANY,,2007,DHS,5995,6005,,,
ZMB,622045,Women who ever experienced sexual violence,20.2,1,ZM,Zambia,2007,ZM2007DHS,DV_EXSV_W_EVR,197203010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,DVEXSVWEVR,,2007,DHS,5236,5236,,,
ZMB,649363,Emotional violence committed by husband/partner in last 12 months,23.2,1,ZM,Zambia,2007,ZM2007DHS,DV_SPV1_W_EMT,198303010,I,10000,10000,Total 15-49,Total 15-49,631001,Ever-married,1,0,DVSPV1WEMT,,2007,DHS,3910,4246,,,
ZMB,649348,Physical violence committed by husband/partner in last 12 months,38.6,1,ZM,Zambia,2007,ZM2007DHS,DV_SPV1_W_PHS,198303020,I,10000,10000,Total 15-49,Total 15-49,631001,Ever-married,1,0,DVSPV1WPHS,,2007,DHS,3910,4246,,,
ZMB,649369,Sexual violence committed by husband/partner in last 12 months,16.2,1,ZM,Zambia,2007,ZM2007DHS,DV_SPV1_W_SEX,198303030,I,10000,10000,Total 15-49,Total 15-49,631001,Ever-married,1,0,DVSPV1WSEX,,2007,DHS,3910,4246,,,
ZMB,649367,Physical or sexual or emotional violence committed by husband/partner in last 12 months,46.5,1,ZM,Zambia,2007,ZM2007DHS,DV_SPV1_W_ANY,198303070,I,10000,10000,Total 15-49,Total 15-49,631001,Ever-married,1,0,DVSPV1WANY,,2007,DHS,3910,4246,,,
ZMB,595490,Children registered,14,1,ZM,Zambia,2007,ZM2007DHS,CP_BREG_C_REG,220906030,I,1000,0,Total,Total,0,,1,1,CPBREGCREG,,2007,DHS,6341,6330,,,
ZMB,616001,Population using open defecation,23.5,1,ZM,Zambia,2007,ZM2007DHS,WS_TLET_P_NFC,250262210,I,1000,0,Total,Total,0,,1,1,WSTLETPNFC,,2007,DHS,34980,34909,,,
ZMB,616002,Population with basic sanitation service,23.9,1,ZM,Zambia,2007,ZM2007DHS,WS_TLET_P_BAS,250262300,I,1000,0,Total,Total,0,,1,1,WSTLETPBAS,,2007,DHS,34980,34909,,,
ZMB,764644,Population with electricity,20.7,1,ZM,Zambia,2007,ZM2007DHS,HC_ELEC_P_ELC,260322010,I,1000,0,Total,Total,0,,1,1,HCELECPELC,,2007,DHS,34980,34909,,,
ZMB,764649,Population using clean fuel for cooking ,15.8,1,ZM,Zambia,2007,ZM2007DHS,HC_CKFL_P_CLN,260432150,I,1000,0,Total,Total,0,,1,1,HCCKFLPCLN,,2007,DHS,34980,34909,,,
ZMB,115472,Age specific fertility rate: 10-14,2,0,ZM,Zambia,2013,ZM2013DHS,FE_FRTR_W_A10,11763005,I,1000,0,Total,Total,0,,1,1,FEFRTRWA10,,2013-14,DHS,,,,,
ZMB,115473,Age specific fertility rate: 15-19,141,0,ZM,Zambia,2013,ZM2013DHS,FE_FRTR_W_A15,11763010,I,1000,0,Total,Total,0,,1,1,FEFRTRWA15,,2013-14,DHS,,,,,
ZMB,507967,Demand for family planning satisfied by modern methods,63.8,1,ZM,Zambia,2013,ZM2013DHS,FP_NADM_W_PDM,32933150,I,1000,0,Total,Total,0,,1,1,FPNADMWPDM,,2013-14,DHS,6917,6695,,,
ZMB,615310,Demand for family planning satisfied by modern methods (all women),62.6,1,ZM,Zambia,2013,ZM2013DHS,FP_NADA_W_PDM,32963150,I,1000,0,Total,Total,0,,1,1,FPNADAWPDM,,2013-14,DHS,8513,8431,,,
ZMB,573673,Demand for family planning satisfied by modern methods (sexually active unmarried women),45.3,1,ZM,Zambia,2013,ZM2013DHS,FP_NADU_W_PDM,33003150,I,1000,0,Total,Total,0,,1,1,FPNADUWPDM,,2013-14,DHS,714,751,,,
ZMB,622185,Women first married by exact age 15,9.6,1,ZM,Zambia,2013,ZM2013DHS,MA_MBAG_W_B15,41603010,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGWB15,,2013-14,DHS,9780,9685,,,
ZMB,622186,Women first married by exact age 18,45,1,ZM,Zambia,2013,ZM2013DHS,MA_MBAG_W_B18,41603020,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGWB18,,2013-14,DHS,9780,9685,,,
ZMB,66519,Neonatal mortality rate,24,0,ZM,Zambia,2013,ZM2013DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2013-14,DHS,,,21,28,
ZMB,56553,Neonatal mortality rate,25,0,ZM,Zambia,2013,ZM2013DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2013-14,DHS,,,22,28,
ZMB,58688,Under-five mortality rate,75,0,ZM,Zambia,2013,ZM2013DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2013-14,DHS,,,68,81,
ZMB,68586,Under-five mortality rate,81,0,ZM,Zambia,2013,ZM2013DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2013-14,DHS,,,75,86,
ZMB,781597,Pregnancy-related mortality ratio,398,0,ZM,Zambia,2013,ZM2013DHS,MM_MMRO_W_PMR,77033020,I,1000,0,Total,Total,0,,1,1,MMMMROWPMR,,2013-14,DHS,,,323,474,
ZMB,774691,Assistance during delivery from a skilled provider,67.1,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,2013-14,DHS,7906,7940,,,
ZMB,701268,Assistance during delivery from a skilled provider,64.2,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACSKP,,2013-14,DHS,13383,13457,,,
ZMB,350732,Assistance during delivery from a skilled provider,68.7,1,ZM,Zambia,2013,ZM2013DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACSKP,,2013-14,DHS,5252,5278,,,
ZMB,746503,DPT 3 vaccination received,85.8,1,ZM,Zambia,2013,ZM2013DHS,CH_VACC_C_DP3,93906040,I,1000,0,Total,Total,0,,1,1,CHVACCCDP3,,2013-14,DHS,2575,2580,,,
