ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
ZMB,310434,Pregnant women who slept under an insecticide-treated net (ITN),32.7,1,ZM,Zambia,2007,ZM2007DHS,ML_NETW_W_ITN,124863020,I,1000,0,Total,Total,0,,1,1,MLNETWWITN,,2007,DHS,773,785,,,
ZMB,580634,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,57.7,1,ZM,Zambia,2007,ZM2007DHS,ML_NETW_W_IT1,124863070,I,1000,0,Total,Total,0,,1,1,MLNETWWIT1,,2007,DHS,438,457,,,
ZMB,366546,SP/Fansidar 3+ doses during pregnancy,43.1,1,ZM,Zambia,2007,ZM2007DHS,ML_IPTP_W_3SP,124903025,I,1000,0,Total,Total,0,,1,1,MLIPTPW3SP,,2007,DHS,2631,2615,,,
ZMB,366542,"SP/Fansidar 2+ doses, at least one during ANC visit",62.5,1,ZM,Zambia,2007,ZM2007DHS,ML_IPTP_W_2SA,124903040,I,1000,0,Total,Total,0,,1,1,MLIPTPW2SA,,2007,DHS,2631,2615,,,
ZMB,316507,Children with fever for whom advice or treatment was sought,69.8,1,ZM,Zambia,2007,ZM2007DHS,ML_FEVT_C_ADV,124966010,I,1000,0,Total,Total,0,,1,1,MLFEVTCADV,,2007,DHS,1044,1034,,,
ZMB,447129,Children who took any ACT,28.8,1,ZM,Zambia,2007,ZM2007DHS,ML_AMLD_C_ACT,125066010,I,1000,0,Total,Total,0,,1,1,MLAMLDCACT,,2007,DHS,401,417,,,
ZMB,290266,Households with at least one insecticide-treated mosquito net (ITN),67.7,1,ZM,Zambia,2013,ZM2013DHS,ML_NETP_H_ITN,124661020,I,1000,0,Total,Total,0,,1,1,MLNETPHITN,,2013-14,DHS,15920,15920,,,
ZMB,463787,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,27.4,1,ZM,Zambia,2013,ZM2013DHS,ML_NETP_H_IT2,124661100,I,1000,0,Total,Total,0,,1,1,MLNETPHIT2,,2013-14,DHS,15899,15895,,,
ZMB,481099,Persons with access to an insecticide-treated mosquito net (ITN),46.6,1,ZM,Zambia,2013,ZM2013DHS,ML_ITNA_P_ACC,124732130,I,1000,0,Total,Total,0,,1,1,MLITNAPACC,,2013-14,DHS,78803,78486,,,
ZMB,7144,Population who slept under an insecticide-treated mosquito net (ITN) last night,34.9,1,ZM,Zambia,2013,ZM2013DHS,ML_NETU_P_ITN,124762020,I,1000,0,Total,Total,0,,1,1,MLNETUPITN,,2013-14,DHS,78803,78486,,,
ZMB,460277,Children under 5 who slept under an insecticide-treated net (ITN),40.6,1,ZM,Zambia,2013,ZM2013DHS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2013-14,DHS,13551,13616,,,
ZMB,497078,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,57.2,1,ZM,Zambia,2013,ZM2013DHS,ML_NETC_C_IT1,124836070,I,1000,0,Total,Total,0,,1,1,MLNETCCIT1,,2013-14,DHS,9609,9713,,,
ZMB,476136,Pregnant women who slept under an insecticide-treated net (ITN),41,1,ZM,Zambia,2013,ZM2013DHS,ML_NETW_W_ITN,124863020,I,1000,0,Total,Total,0,,1,1,MLNETWWITN,,2013-14,DHS,1431,1420,,,
ZMB,441490,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,61.5,1,ZM,Zambia,2013,ZM2013DHS,ML_NETW_W_IT1,124863070,I,1000,0,Total,Total,0,,1,1,MLNETWWIT1,,2013-14,DHS,954,956,,,
ZMB,163248,SP/Fansidar 3+ doses during pregnancy,51.4,1,ZM,Zambia,2013,ZM2013DHS,ML_IPTP_W_3SP,124903025,I,1000,0,Total,Total,0,,1,1,MLIPTPW3SP,,2013-14,DHS,5074,5096,,,
ZMB,163242,"SP/Fansidar 2+ doses, at least one during ANC visit",72.7,1,ZM,Zambia,2013,ZM2013DHS,ML_IPTP_W_2SA,124903040,I,1000,0,Total,Total,0,,1,1,MLIPTPW2SA,,2013-14,DHS,5074,5096,,,
ZMB,499930,Children with fever for whom advice or treatment was sought,75.3,1,ZM,Zambia,2013,ZM2013DHS,ML_FEVT_C_ADV,124966010,I,1000,0,Total,Total,0,,1,1,MLFEVTCADV,,2013-14,DHS,2655,2745,,,
ZMB,608326,Children who took any ACT,90.4,1,ZM,Zambia,2013,ZM2013DHS,ML_AMLD_C_ACT,125066010,I,1000,0,Total,Total,0,,1,1,MLAMLDCACT,,2013-14,DHS,1058,1244,,,
ZMB,371914,Households with at least one insecticide-treated mosquito net (ITN),78.3,1,ZM,Zambia,2018,ZM2018DHS,ML_NETP_H_ITN,124661020,I,1000,0,Total,Total,0,,1,1,MLNETPHITN,,2018,DHS,12831,12831,,,
ZMB,460940,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,40.9,1,ZM,Zambia,2018,ZM2018DHS,ML_NETP_H_IT2,124661100,I,1000,0,Total,Total,0,,1,1,MLNETPHIT2,,2018,DHS,12796,12799,,,
ZMB,345345,Persons with access to an insecticide-treated mosquito net (ITN),59.9,1,ZM,Zambia,2018,ZM2018DHS,ML_ITNA_P_ACC,124732130,I,1000,0,Total,Total,0,,1,1,MLITNAPACC,,2018,DHS,62191,62342,,,
ZMB,13735,Population who slept under an insecticide-treated mosquito net (ITN) last night,46.4,1,ZM,Zambia,2018,ZM2018DHS,ML_NETU_P_ITN,124762020,I,1000,0,Total,Total,0,,1,1,MLNETUPITN,,2018,DHS,62191,62342,,,
ZMB,545922,Children under 5 who slept under an insecticide-treated net (ITN),51.6,1,ZM,Zambia,2018,ZM2018DHS,ML_NETC_C_ITN,124836020,I,1000,0,Total,Total,0,,1,1,MLNETCCITN,,2018,DHS,10109,10094,,,
ZMB,379562,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,63.7,1,ZM,Zambia,2018,ZM2018DHS,ML_NETC_C_IT1,124836070,I,1000,0,Total,Total,0,,1,1,MLNETCCIT1,,2018,DHS,8195,8283,,,
ZMB,390630,Pregnant women who slept under an insecticide-treated net (ITN),48.9,1,ZM,Zambia,2018,ZM2018DHS,ML_NETW_W_ITN,124863020,I,1000,0,Total,Total,0,,1,1,MLNETWWITN,,2018,DHS,1165,1112,,,
ZMB,163255,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,64.5,1,ZM,Zambia,2018,ZM2018DHS,ML_NETW_W_IT1,124863070,I,1000,0,Total,Total,0,,1,1,MLNETWWIT1,,2018,DHS,884,866,,,
ZMB,163280,SP/Fansidar 3+ doses during pregnancy,58.7,1,ZM,Zambia,2018,ZM2018DHS,ML_IPTP_W_3SP,124903025,I,1000,0,Total,Total,0,,1,1,MLIPTPW3SP,,2018,DHS,3905,3958,,,
ZMB,163264,"SP/Fansidar 2+ doses, at least one during ANC visit",80.8,1,ZM,Zambia,2018,ZM2018DHS,ML_IPTP_W_2SA,124903040,I,1000,0,Total,Total,0,,1,1,MLIPTPW2SA,,2018,DHS,3905,3958,,,
ZMB,336948,Children with fever for whom advice or treatment was sought,77.2,1,ZM,Zambia,2018,ZM2018DHS,ML_FEVT_C_ADV,124966010,I,1000,0,Total,Total,0,,1,1,MLFEVTCADV,,2018,DHS,1478,1550,,,
ZMB,580284,Children who took any ACT,96.9,1,ZM,Zambia,2018,ZM2018DHS,ML_AMLD_C_ACT,125066010,I,1000,0,Total,Total,0,,1,1,MLAMLDCACT,,2018,DHS,516,591,,,
ZMB,767027,Children with hemoglobin lower than 8.0 g/dl,4.4,1,ZM,Zambia,2018,ZM2018DHS,ML_HEMO_C_HL8,125106010,I,1000,0,Total,Total,0,,1,1,MLHEMOCHL8,,2018,DHS,8623,8607,,,
