ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
ZMB,62371,Neonatal mortality rate,40,0,ZM,Zambia,1992,ZM1992DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,1992,DHS,,,36,44,
ZMB,85079,Postneonatal mortality rate,65,0,ZM,Zambia,1992,ZM1992DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,1992,DHS,,,57,72,
ZMB,804391,Postneonatal mortality rate,58,0,ZM,Zambia,1992,ZM1992DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,1992,DHS,,,52,64,
ZMB,11690,Infant mortality rate,107,0,ZM,Zambia,1992,ZM1992DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,1992,DHS,,,97,118,
ZMB,61255,Infant mortality rate,98,0,ZM,Zambia,1992,ZM1992DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,1992,DHS,,,90,106,
ZMB,70693,Child mortality rate,94,0,ZM,Zambia,1992,ZM1992DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,1992,DHS,,,85,103,
ZMB,797375,Child mortality rate,88,0,ZM,Zambia,1992,ZM1992DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,1992,DHS,,,81,96,
ZMB,61506,Under-five mortality rate,191,0,ZM,Zambia,1992,ZM1992DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,1992,DHS,,,178,205,
ZMB,101306,Under-five mortality rate,178,0,ZM,Zambia,1992,ZM1992DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,1992,DHS,,,166,190,
ZMB,71799,Antenatal care from a skilled provider,88.5,1,ZM,Zambia,1992,ZM1992DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWSKP,,1992,DHS,3435,3443,,,
ZMB,747671,Antenatal care from a skilled provider,88.5,1,ZM,Zambia,1992,ZM1992DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWSKP,,1992,DHS,3982,3991,,,
ZMB,13794,Antenatal care from a skilled provider,88.2,1,ZM,Zambia,1992,ZM1992DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWSKP,,1992,DHS,2627,2639,,,
ZMB,71852,Antenatal visits for pregnancy: 4+ visits,68.5,1,ZM,Zambia,1992,ZM1992DHS,RH_ANCN_W_N4P,83403040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCNWN4P,,1992,DHS,3435,3443,,,
ZMB,505738,Antenatal visits for pregnancy: 4+ visits,68.8,1,ZM,Zambia,1992,ZM1992DHS,RH_ANCN_W_N4P,83403040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCNWN4P,,1992,DHS,3982,3991,,,
ZMB,52287,Antenatal visits for pregnancy: 4+ visits,68.1,1,ZM,Zambia,1992,ZM1992DHS,RH_ANCN_W_N4P,83403040,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCNWN4P,,1992,DHS,2627,2639,,,
ZMB,72397,Place of delivery: Health facility,50.6,1,ZM,Zambia,1992,ZM1992DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,1992,DHS,4064,4074,,,
ZMB,565393,Place of delivery: Health facility,50.6,1,ZM,Zambia,1992,ZM1992DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCDHF,,1992,DHS,6279,6299,,,
ZMB,371548,Place of delivery: Health facility,50.1,1,ZM,Zambia,1992,ZM1992DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCDHF,,1992,DHS,2774,2791,,,
ZMB,71768,Assistance during delivery from a skilled provider,49.7,1,ZM,Zambia,1992,ZM1992DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,1992,DHS,4064,4074,,,
ZMB,568624,Assistance during delivery from a skilled provider,49.8,1,ZM,Zambia,1992,ZM1992DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACSKP,,1992,DHS,6279,6299,,,
ZMB,295607,Assistance during delivery from a skilled provider,49.1,1,ZM,Zambia,1992,ZM1992DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACSKP,,1992,DHS,2774,2791,,,
ZMB,71769,Delivery by cesarean section,2.7,1,ZM,Zambia,1992,ZM1992DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACCSC,,1992,DHS,4064,4074,,,
ZMB,568625,Delivery by cesarean section,2.6,1,ZM,Zambia,1992,ZM1992DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACCSC,,1992,DHS,6279,6299,,,
ZMB,295608,Delivery by cesarean section,2.5,1,ZM,Zambia,1992,ZM1992DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACCSC,,1992,DHS,2774,2791,,,
ZMB,307443,BCG vaccination received,95.1,1,ZM,Zambia,1992,ZM1992DHS,CH_VACC_C_BCG,93906010,I,1000,0,Total,Total,0,,1,1,CHVACCCBCG,,1992,DHS,1123,1134,,,
ZMB,307451,DPT 3 vaccination received,76.8,1,ZM,Zambia,1992,ZM1992DHS,CH_VACC_C_DP3,93906040,I,1000,0,Total,Total,0,,1,1,CHVACCCDP3,,1992,DHS,1123,1134,,,
ZMB,307450,Polio 3 vaccination received,76.4,1,ZM,Zambia,1992,ZM1992DHS,CH_VACC_C_OP3,93906080,I,1000,0,Total,Total,0,,1,1,CHVACCCOP3,,1992,DHS,1123,1134,,,
ZMB,307455,Measles vaccination received,77,1,ZM,Zambia,1992,ZM1992DHS,CH_VACC_C_MSL,93906090,I,1000,0,Total,Total,0,,1,1,CHVACCCMSL,,1992,DHS,1123,1134,,,
ZMB,307445,Fully vaccinated (8 basic antigens),66.6,1,ZM,Zambia,1992,ZM1992DHS,CH_VACC_C_BAS,93906230,I,1000,0,Total,Total,0,,1,1,CHVACCCBAS,,1992,DHS,1123,1134,,,
ZMB,71683,Children with symptoms of ARI,13.9,1,ZM,Zambia,1992,ZM1992DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,,1992,DHS,3562,3565,,,
ZMB,479737,Children with symptoms of ARI,12.6,1,ZM,Zambia,1992,ZM1992DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCARI,,1992,DHS,5396,5395,,,
ZMB,71793,Children with ARI for whom advice or treatment was sought,78.7,1,ZM,Zambia,1992,ZM1992DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,,1992,DHS,496,512,,,
ZMB,340282,Children with ARI for whom advice or treatment was sought,75.3,1,ZM,Zambia,1992,ZM1992DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCADV,,1992,DHS,681,695,,,
ZMB,71801,Children with fever in the last two weeks,47.4,1,ZM,Zambia,1992,ZM1992DHS,CH_FEVR_C_FEV,94006010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVRCFEV,,1992,DHS,3562,3565,,,
ZMB,404667,Children with fever in the last two weeks,43.2,1,ZM,Zambia,1992,ZM1992DHS,CH_FEVR_C_FEV,94006010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVRCFEV,,1992,DHS,5396,5395,,,
ZMB,71781,Children with fever for whom advice or treatment was sought,76.4,1,ZM,Zambia,1992,ZM1992DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCADV,,1992,DHS,1688,1732,,,
ZMB,747351,Children with fever for whom advice or treatment was sought,73.8,1,ZM,Zambia,1992,ZM1992DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCADV,,1992,DHS,2333,2375,,,
ZMB,71758,Children with diarrhea,27.6,1,ZM,Zambia,1992,ZM1992DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIA,,1992,DHS,3562,3565,,,
ZMB,51714,Children with diarrhea,22.5,1,ZM,Zambia,1992,ZM1992DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIA,,1992,DHS,5396,5395,,,
ZMB,71675,Treatment of diarrhea: Either ORS or RHF,65,1,ZM,Zambia,1992,ZM1992DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,1992,DHS,984,981,,,
ZMB,542919,Treatment of diarrhea: Either ORS or RHF,63.6,1,ZM,Zambia,1992,ZM1992DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,1992,DHS,1217,1208,,,
ZMB,644823,Children stunted,46.4,1,ZM,Zambia,1992,ZM1992DHS,CN_NUTS_C_HA2,104236020,I,1000,0,Total,Total,0,,1,1,CNNUTSCHA2,,1992,DHS,4920,4922,,,
ZMB,310308,Children wasted,6.2,1,ZM,Zambia,1992,ZM1992DHS,CN_NUTS_C_WH2,104236050,I,1000,0,Total,Total,0,,1,1,CNNUTSCWH2,,1992,DHS,4920,4922,,,
ZMB,211428,Children underweight,20.5,1,ZM,Zambia,1992,ZM1992DHS,CN_NUTS_C_WA2,104236090,I,1000,0,Total,Total,0,,1,1,CNNUTSCWA2,,1992,DHS,4920,4922,,,
ZMB,211459,Children exclusively breastfed,10.2,1,ZM,Zambia,1992,ZM1992DHS,CN_BRFS_C_EXB,104306020,I,295001,21001,Age in months (other groupings),0-5,0,,1,1,CNBRFSCEXB,,1992,DHS,652,652,,,
ZMB,211481,Median duration of any breastfeeding,18.6,1,ZM,Zambia,1992,ZM1992DHS,CN_BFDR_C_MDA,104336010,I,1000,0,Total,Total,0,,1,1,CNBFDRCMDA,,1992,DHS,,,,,
ZMB,211482,Median duration of exclusive breastfeeding,0.4,1,ZM,Zambia,1992,ZM1992DHS,CN_BFDR_C_MDE,104336020,I,1000,0,Total,Total,0,,1,1,CNBFDRCMDE,,1992,DHS,,,,,
ZMB,211483,Median duration of predominant breastfeeding,2.5,1,ZM,Zambia,1992,ZM1992DHS,CN_BFDR_C_MDP,104336030,I,1000,0,Total,Total,0,,1,1,CNBFDRCMDP,,1992,DHS,,,,,
ZMB,212159,Mean Body Mass Index (BMI) for women,21.8,1,ZM,Zambia,1992,ZM1992DHS,AN_NUTS_W_BMI,114563040,I,1000,0,Total,Total,0,,1,1,ANNUTSWBMI,,1992,DHS,3092,3104,,,
ZMB,212162,Women who are thin according to BMI (<18.5),11.1,1,ZM,Zambia,1992,ZM1992DHS,AN_NUTS_W_THN,114563060,I,1000,0,Total,Total,0,,1,1,ANNUTSWTHN,,1992,DHS,3092,3104,,,
ZMB,212156,Women who are overweight or obese according to BMI (>=25.0),14.1,1,ZM,Zambia,1992,ZM1992DHS,AN_NUTS_W_OWT,114563090,I,1000,0,Total,Total,0,,1,1,ANNUTSWOWT,,1992,DHS,3092,3104,,,
ZMB,381139,Women with no education,16.4,1,ZM,Zambia,1992,ZM1992DHS,ED_EDUC_W_NED,231203010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWNED,,1992,DHS,7060,7060,,,
ZMB,381132,Women with secondary or higher education,23.9,1,ZM,Zambia,1992,ZM1992DHS,ED_EDUC_W_SEH,231203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,1992,DHS,7060,7060,,,
ZMB,35898,Population using an improved water source,49.4,1,ZM,Zambia,1992,ZM1992DHS,WS_SRCE_P_IMP,250162010,I,1000,0,Total,Total,0,,1,1,WSSRCEPIMP,,1992,DHS,34808,33882,,,
ZMB,657673,Population with an improved sanitation facility,28.5,1,ZM,Zambia,1992,ZM1992DHS,WS_TLET_P_IMP,250262010,I,1000,0,Total,Total,0,,1,1,WSTLETPIMP,,1992,DHS,34808,33882,,,
ZMB,745394,Households with electricity,19.2,1,ZM,Zambia,1992,ZM1992DHS,HC_ELEC_H_ELC,260321010,I,1000,0,Total,Total,0,,1,1,HCELECHELC,,1992,DHS,6209,6209,,,
ZMB,115213,Total fertility rate 15-49,6.1,1,ZM,Zambia,1996,ZM1996DHS,FE_FRTR_W_TFR,11763080,I,1000,0,Total,Total,0,,1,1,FEFRTRWTFR,,1996,DHS,,,,,
ZMB,115208,General fertility rate,214,0,ZM,Zambia,1996,ZM1996DHS,FE_FRTR_W_GFR,11763100,I,1000,0,Total,Total,0,,1,1,FEFRTRWGFR,,1996,DHS,,,,,
ZMB,530006,Mean number of children ever born,3.04,2,ZM,Zambia,1996,ZM1996DHS,FE_CEBA_W_MNC,11863150,I,1000,0,Total,Total,0,,1,1,FECEBAWMNC,,1996,DHS,8021,8021,,,
ZMB,530002,Mean number of living children,2.46,2,ZM,Zambia,1996,ZM1996DHS,FE_CEBA_W_MNL,11863160,I,1000,0,Total,Total,0,,1,1,FECEBAWMNL,,1996,DHS,8021,8021,,,
ZMB,115244,Median age at first birth for women age 25-49,18.6,1,ZM,Zambia,1996,ZM1996DHS,FE_AAFB_W_M2B,12103080,I,1000,0,Total,Total,0,,1,1,FEAAFBWM2B,,1996,DHS,,,,,
ZMB,571465,Women who want no more children,28.5,1,ZM,Zambia,1996,ZM1996DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,1000,Total,1,1,PRDESLWWNM,,1996,DHS,,4949,,,
ZMB,569296,Women who want no more children,1.6,1,ZM,Zambia,1996,ZM1996DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189000,Living children: 0,1,0,PRDESLWWNM,,1996,DHS,,353,,,
ZMB,186251,Women who want no more children,3.3,1,ZM,Zambia,1996,ZM1996DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189001,Living children: 1,1,0,PRDESLWWNM,,1996,DHS,,886,,,
ZMB,625380,Women who want no more children,12.1,1,ZM,Zambia,1996,ZM1996DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189002,Living children: 2,1,0,PRDESLWWNM,,1996,DHS,,877,,,
ZMB,655109,Women who want no more children,23.2,1,ZM,Zambia,1996,ZM1996DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189003,Living children: 3,1,0,PRDESLWWNM,,1996,DHS,,774,,,
ZMB,45146,Women who want no more children,30.6,1,ZM,Zambia,1996,ZM1996DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189004,Living children: 4,1,0,PRDESLWWNM,,1996,DHS,,555,,,
ZMB,745549,Women who want no more children,47.5,1,ZM,Zambia,1996,ZM1996DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189005,Living children: 5,1,0,PRDESLWWNM,,1996,DHS,,483,,,
ZMB,619265,Women who want no more children,68.4,1,ZM,Zambia,1996,ZM1996DHS,PR_DESL_W_WNM,22203010,I,1000,0,Total,Total,189006,Living children: 6+,1,0,PRDESLWWNM,,1996,DHS,,1021,,,
ZMB,34524,Mean ideal number of children for all women,5.3,1,ZM,Zambia,1996,ZM1996DHS,PR_MIDL_W_MNA,22263010,I,1000,0,Total,Total,0,,1,1,PRMIDLWMNA,,1996,DHS,7602,7603,,,
ZMB,186282,Total wanted fertility rate,5.2,1,ZM,Zambia,1996,ZM1996DHS,PR_WTFR_W_WFR,22333010,I,1000,0,Total,Total,0,,1,1,PRWTFRWWFR,,1996,DHS,,,,,
ZMB,461175,Married women currently using any method of contraception,25.9,1,ZM,Zambia,1996,ZM1996DHS,FP_CUSM_W_ANY,32633010,I,1000,0,Total,Total,0,,1,1,FPCUSMWANY,,1996,DHS,4902,4949,,,
ZMB,461176,Married women currently using any modern method of contraception,14.4,1,ZM,Zambia,1996,ZM1996DHS,FP_CUSM_W_MOD,32633020,I,1000,0,Total,Total,0,,1,1,FPCUSMWMOD,,1996,DHS,4902,4949,,,
ZMB,340472,Unmet need for family planning,25.2,1,ZM,Zambia,1996,ZM1996DHS,FP_NADM_W_UNT,32933030,I,1000,0,Total,Total,0,,1,1,FPNADMWUNT,,1996,DHS,4902,4949,,,
ZMB,246135,Demand for family planning satisfied,50.7,1,ZM,Zambia,1996,ZM1996DHS,FP_NADM_W_PDS,32933140,I,1000,0,Total,Total,0,,1,1,FPNADMWPDS,,1996,DHS,2504,2448,,,
ZMB,246136,Demand for family planning satisfied by modern methods,28.1,1,ZM,Zambia,1996,ZM1996DHS,FP_NADM_W_PDM,32933150,I,1000,0,Total,Total,0,,1,1,FPNADMWPDM,,1996,DHS,2504,2448,,,
ZMB,29169,Current marital status [Women]: Married or living in union,61.1,1,ZM,Zambia,1996,ZM1996DHS,MA_MSTA_W_UNI,41503090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MAMSTAWUNI,,1996,DHS,8021,8021,,,
ZMB,226060,Current marital status [Men]: Married or living in union,48.2,1,ZM,Zambia,1996,ZM1996DHS,MA_MSTA_M_UNI,41504200,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MAMSTAMUNI,,1996,DHS,1731,1727,,,
ZMB,226086,Median age at first marriage [Women]: 25-49,17.7,1,ZM,Zambia,1996,ZM1996DHS,MA_AAFM_W_M2B,41633090,I,1000,0,Total,Total,0,,1,1,MAAAFMWM2B,,1996,DHS,,,,,
ZMB,226088,"Median age at first marriage [Men]: 25-49(54,59)",23.5,1,ZM,Zambia,1996,ZM1996DHS,MA_AAFM_M_M2B,41634180,I,1000,0,Total,Total,0,,1,1,MAAAFMMM2B,,1996,DHS,,,,,
ZMB,226103,Median age at first sexual intercourse [Women]: 25-49,16.4,1,ZM,Zambia,1996,ZM1996DHS,SX_AAFS_W_M2B,51703090,I,1000,0,Total,Total,0,,1,1,SXAAFSWM2B,,1996,DHS,,,,,
ZMB,226116,"Median age at first sexual intercourse [Men]: 25-49(54,59)",16.7,1,ZM,Zambia,1996,ZM1996DHS,SX_AAFS_M_M2B,51704180,I,1000,0,Total,Total,0,,1,1,SXAAFSMM2B,,1996,DHS,,,,,
ZMB,101457,Neonatal mortality rate,35,0,ZM,Zambia,1996,ZM1996DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,1996,DHS,,,31,40,
ZMB,785931,Neonatal mortality rate,36,0,ZM,Zambia,1996,ZM1996DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,1996,DHS,,,32,40,
ZMB,774328,Postneonatal mortality rate,74,0,ZM,Zambia,1996,ZM1996DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,1996,DHS,,,66,81,
ZMB,798569,Postneonatal mortality rate,72,0,ZM,Zambia,1996,ZM1996DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,1996,DHS,,,66,77,
ZMB,72853,Infant mortality rate,109,0,ZM,Zambia,1996,ZM1996DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,1996,DHS,,,101,117,
ZMB,80613,Infant mortality rate,108,0,ZM,Zambia,1996,ZM1996DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,1996,DHS,,,101,115,
ZMB,791531,Child mortality rate,98,0,ZM,Zambia,1996,ZM1996DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,1996,DHS,,,90,107,
ZMB,77011,Child mortality rate,95,0,ZM,Zambia,1996,ZM1996DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,1996,DHS,,,87,102,
ZMB,101454,Under-five mortality rate,197,0,ZM,Zambia,1996,ZM1996DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,1996,DHS,,,186,208,
ZMB,795628,Under-five mortality rate,192,0,ZM,Zambia,1996,ZM1996DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,1996,DHS,,,183,202,
ZMB,91405,Probability of dying between exact age 15 and 50 (35q15) for women,353,0,ZM,Zambia,1996,ZM1996DHS,MM_AMPB_W_AMP,76963010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMPBWAMP,,1996,DHS,,,,,
