ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
ZMB,91358,Probability of dying between exact age 15 and 50 (35q15) for men,415,0,ZM,Zambia,2007,ZM2007DHS,MM_AMPB_M_AMP,76964020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMPBMAMP,,2007,DHS,,,,,
ZMB,91447,Deaths of adult women,1585,0,ZM,Zambia,2013,ZM2013DHS,MM_AMRT_W_DTH,76933010,N,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTWDTH,,2013-14,DHS,,,,,
ZMB,601902,Years of exposure to the risk of mortality for women,202044,0,ZM,Zambia,2013,ZM2013DHS,MM_AMRT_W_EXP,76933020,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTWEXP,,2013-14,DHS,,201646,,,
ZMB,349517,Years of exposure to the risk of mortality for women (unweighted),201646,0,ZM,Zambia,2013,ZM2013DHS,MM_AMRT_W_EXU,76933030,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTWEXU,,2013-14,DHS,202044,,,,
ZMB,594078,Adult female mortality rate,8.04,2,ZM,Zambia,2013,ZM2013DHS,MM_AMRT_W_AMR,76933040,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTWAMR,,2013-14,DHS,202044,201646,,,
ZMB,91427,Deaths of adult men,1702,0,ZM,Zambia,2013,ZM2013DHS,MM_AMRT_M_DTH,76934050,N,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTMDTH,,2013-14,DHS,,,,,
ZMB,538193,Years of exposure to the risk of mortality for men,201167,0,ZM,Zambia,2013,ZM2013DHS,MM_AMRT_M_EXP,76934060,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTMEXP,,2013-14,DHS,,200657,,,
ZMB,298564,Years of exposure to the risk of mortality for men (unweighted),200657,0,ZM,Zambia,2013,ZM2013DHS,MM_AMRT_M_EXU,76934070,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTMEXU,,2013-14,DHS,201167,,,,
ZMB,532509,Adult male mortality rate,8.84,2,ZM,Zambia,2013,ZM2013DHS,MM_AMRT_M_AMR,76934080,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTMAMR,,2013-14,DHS,201167,200657,,,
ZMB,91448,Probability of dying between exact age 15 and 50 (35q15) for women,294,0,ZM,Zambia,2013,ZM2013DHS,MM_AMPB_W_AMP,76963010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMPBWAMP,,2013-14,DHS,,,,,
ZMB,91443,Probability of dying between exact age 15 and 50 (35q15) for men,330,0,ZM,Zambia,2013,ZM2013DHS,MM_AMPB_M_AMP,76964020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMPBMAMP,,2013-14,DHS,,,,,
ZMB,172076,Deaths of adult women,680,0,ZM,Zambia,2018,ZM2018DHS,MM_AMRT_W_DTH,76933010,N,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTWDTH,,2018,DHS,,,,,
ZMB,172075,Years of exposure to the risk of mortality for women,159873,0,ZM,Zambia,2018,ZM2018DHS,MM_AMRT_W_EXP,76933020,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTWEXP,,2018,DHS,,161031,,,
ZMB,172060,Years of exposure to the risk of mortality for women (unweighted),161031,0,ZM,Zambia,2018,ZM2018DHS,MM_AMRT_W_EXU,76933030,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTWEXU,,2018,DHS,159873,,,,
ZMB,172053,Adult female mortality rate,4.29,2,ZM,Zambia,2018,ZM2018DHS,MM_AMRT_W_AMR,76933040,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTWAMR,,2018,DHS,159873,161031,,,
ZMB,172074,Deaths of adult men,934,0,ZM,Zambia,2018,ZM2018DHS,MM_AMRT_M_DTH,76934050,N,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTMDTH,,2018,DHS,,,,,
ZMB,29736,Years of exposure to the risk of mortality for men,161144,0,ZM,Zambia,2018,ZM2018DHS,MM_AMRT_M_EXP,76934060,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTMEXP,,2018,DHS,,161280,,,
ZMB,403702,Years of exposure to the risk of mortality for men (unweighted),161280,0,ZM,Zambia,2018,ZM2018DHS,MM_AMRT_M_EXU,76934070,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTMEXU,,2018,DHS,161144,,,,
ZMB,30605,Adult male mortality rate,5.92,2,ZM,Zambia,2018,ZM2018DHS,MM_AMRT_M_AMR,76934080,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMRTMAMR,,2018,DHS,161144,161280,,,
ZMB,171948,Probability of dying between exact age 15 and 50 (35q15) for women,167,0,ZM,Zambia,2018,ZM2018DHS,MM_AMPB_W_AMP,76963010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMPBWAMP,,2018,DHS,,,,,
ZMB,171949,Probability of dying between exact age 15 and 50 (35q15) for men,234,0,ZM,Zambia,2018,ZM2018DHS,MM_AMPB_M_AMP,76964020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,MMAMPBMAMP,,2018,DHS,,,,,
